id,created_at,text
1321801683396108288,2020-10-29 13:10:53,@FrankieAllen_ Sad news always made me smile
1321798605301256192,2020-10-29 12:58:39,Have to have a get together when the times right pal https://t.co/Nqqhh4X2zJ
1321797041505341442,2020-10-29 12:52:27,@Gazpin_69kg @TheKitmanUK @Wrexham_AFC Best kit of recent times by a county mile pal
1321796948110790656,2020-10-29 12:52:04,@Gazpin_69kg Me too pal make sure of it 😂😂😂
1321795571162796032,2020-10-29 12:46:36,@Gazpin_69kg Ha ha not as much of a grueller as I did olde pal
1321568093458628614,2020-10-28 21:42:41,@Carl_Suzy_ One of my favs that 👌the kettle@is up at the villa unable to get at moment as they closed down the site till 9th
1321520291231764480,2020-10-28 18:32:44,@dannybhoy101 Might be environmental health checking out the heap of rubbish I got piled up in garden 😂
1321439851066073091,2020-10-28 13:13:06,@Nic89354915 Afraid not mate
1321432451680448513,2020-10-28 12:43:42,@amspired 1800hrs👌
1321432111170113537,2020-10-28 12:42:20,@chessercherry Nowt to do with fame they just nosey duckers mate 👀
1321431594209521665,2020-10-28 12:40:17,@amspired I am up and down like a blue arse  fly 😂
1321431095234207744,2020-10-28 12:38:18,@pieman180 I wish 💰💰💰
1321431028842594306,2020-10-28 12:38:02,"Some  nosy duckers round here ,they’ll walk passed your house and have a good gawp👀 in your garden whilst letting t… https://t.co/y7pl5a3uDt"
1321360455005331457,2020-10-28 07:57:36,@dapperlaughs @herling1 @BorisJohnson 😂😂😂😂😂
1321359269833412609,2020-10-28 07:52:54,@JimDaggerSmith @FatBoarWXM When the going’s good I’ll show you the ropes mate 🍺
1321354937394171906,2020-10-28 07:35:41,@FatBoarWXM Gunna treat flamethower Saturday afternoon👌
1321354002571939840,2020-10-28 07:31:58,"RT @SkylightsYRA: DARKNESS FALLS 
OUT NOW‼️

Let us know what you think

If you like it share it.....

Thanks for the support 👊

Available…"
1321351503060312064,2020-10-28 07:22:02,@aberjac Add it to some olive oil and brush it over the cheese
1321190831370473473,2020-10-27 20:43:35,@Craig_Moore1980 Well that looks good mate I end Up putting too much cheeee on mine so it turns into unhealthy slop yours looks superb 👌
1321190238736273412,2020-10-27 20:41:14,@cbradshaw1984 No mate listening on radio
1321182806542790663,2020-10-27 20:11:42,@DannyMScott98 No mate but you better believe it I’m  having one on Friday
1321171035727843333,2020-10-27 19:24:55,@1GarethWynJones It’s a given art being able to trek down the illusive halloumi down our neck of the woods pal 😂
1321159890698670087,2020-10-27 18:40:38,Look what’s on tonight’s specials board lads 🧀 https://t.co/VDGF4xYWc8
1321122652833124364,2020-10-27 16:12:40,@wxmkev nice one pal most defiinatly upstairs for dancing
1321097475114098689,2020-10-27 14:32:37,@wicker1971 @WXM_Lager Get onto @cwmfarmsalami some fine delights to accompany the pilsner on there mate
1321093426637643777,2020-10-27 14:16:32,@Ryankirky15 Been a few times mate I find it ok but not overly impressed pal just handy after the sheaf
1321089057989033989,2020-10-27 13:59:10,@bbq_craig @wicker1971 I was thinking to myself ‘hey this ducker knows his stuff fair play ‘😂
1321086332546871296,2020-10-27 13:48:20,@JStanley_96 It sure is pal ❤️
1321082158023323653,2020-10-27 13:31:45,@FPit1984 Bizarre innit pa I’d be fuming if I was China man
1321079946236862466,2020-10-27 13:22:58,Get out and have a bit of fresh air lads https://t.co/XI9WbP0zc3
1321013830248443904,2020-10-27 09:00:15,@TatwsTrading back in tomoz  got Iwan again today
1321001967175479296,2020-10-27 08:13:06,@TatwsTrading Damp and miserable looking  looks like it’s gunna lash down yeeee haaaaa
1320997879130001409,2020-10-27 07:56:51,@TatwsTrading Bore da pal
1320973788205502470,2020-10-27 06:21:08,@Ny83Ai Done well bigman 🍺
1320755171018854400,2020-10-26 15:52:25,RT @lagerwxm: Please if possible could the people of Wrexham help the family of a Wrexham nurse who was sadly killed on his way home from w…
1320642528572485632,2020-10-26 08:24:49,@LDJ39592484 Going to be tough mate there’s only 45% battery on the iPad 😂
1320637581600710656,2020-10-26 08:05:10,@danielletate8 You after yourself and 👶
1320622882708488192,2020-10-26 07:06:45,@1GarethWynJones @RidgelineUK @theboyjones11 Love Levi ❤️
1320620426364682240,2020-10-26 06:57:00,@tidyisntit Perfect timing 👌
1320619920405766144,2020-10-26 06:54:59,@1GarethWynJones Hip flask full I hope heard all about this gathering lark 😂
1320611654393077761,2020-10-26 06:22:08,"@rockthekasbah88 Let’s just say your ,scoring from your own half like ya man last week ‘😂"
1320610440662142977,2020-10-26 06:17:19,@rockthekasbah88 Pooo what’s burning??? My arse baby 👌
1320609445391589378,2020-10-26 06:13:22,@fakeSteveRobrts To be fair I ‘d  usually work a Saturday morning and take Mondays off 😂and the olde Saturday morni… https://t.co/DelM3d6G4c
1320607855708438529,2020-10-26 06:07:03,Bore fa no graft for me today as looking after Iwan  Jesus wept I think I’ would rather be stripping a poxy roof of… https://t.co/1Hm3sDNwsl
1320458564314550274,2020-10-25 20:13:49,@Jonsimpson90 Not seen them mate
1320454605881430016,2020-10-25 19:58:05,Sorry Hazel chocolate is not for doggy’s https://t.co/bVRhG1VphX
1320421190872244229,2020-10-25 17:45:18,@Ny83Ai @craig_engy get well soon Craig
1320390747711995912,2020-10-25 15:44:20,Dammned bargain 👌 https://t.co/FlfBjWVwLV
1320315163548045313,2020-10-25 10:43:59,@bethphill_ Probably was 😂
1320312111227076612,2020-10-25 10:31:52,@palmwa32 No messing about in your gaff mate 👌
1320304745446256640,2020-10-25 10:02:36,@joelordyy This afternoon mate
1320304459382198272,2020-10-25 10:01:27,@cwmfarmsalami I had some last night pure  🔥🔥🔥
1320301575345233920,2020-10-25 09:50:00,Gunna enjoy today’s lockdown with a rib eye roast a few pilsners and some vino tinto make the best of it lads https://t.co/JYlVy5efGU
1320276230147629056,2020-10-25 08:09:17,@SocialTechHD @1GarethWynJones All the best enjoy 🍺
1320267831007760384,2020-10-25 07:35:54,@1GarethWynJones Top boy at the Octagon 😂
1320266210974572544,2020-10-25 07:29:28,@1GarethWynJones I doubt I’d get into this suit these days 😂 https://t.co/MTDaOPwWgh
1320265342036430848,2020-10-25 07:26:01,@yollomkram @powndland @Ny83Ai @EASPORTSFIFA A tactical magician by the sounds of it 😂
1320265076021100544,2020-10-25 07:24:58,@1GarethWynJones The king and queen of wales 🔥
1320257445395091456,2020-10-25 06:54:38,@1GarethWynJones A picture holds so many memories pal you never realise at the time how important a photo can become 👌
1320255529701224449,2020-10-25 06:47:02,@1GarethWynJones Great pic 👌
1319929381184282624,2020-10-24 09:11:02,@SI8BALL A good science behind that theory I like it mate 👌
1319911721511849985,2020-10-24 08:00:51,@Ny83Ai Not long now captain 🍺🍺🍺
1319904554675220480,2020-10-24 07:32:23,@LDJ39592484 I’m nipping the supermarket for a few bits and bobs then will make an effort around 11
1319886745425612800,2020-10-24 06:21:37,I laid low yesterday as had to hold the fort but I’ve done my bit and you  can bet ya bottom dollar I’ll taking one… https://t.co/4gSbFgUVrr
1319882341846757381,2020-10-24 06:04:07,Love ya @moodymarty65 https://t.co/j1YusTF7pK
1319713674077024257,2020-10-23 18:53:53,@rsstokey Had@to@loom@after my son mate as the flamethrower working Im in the back kitchen all day tomorrow 👌
1319634940816928768,2020-10-23 13:41:02,@GriffoMedia love this pal. 😀
1319374791997067269,2020-10-22 20:27:17,@NWCrusaders @Hooky1204 @WXM_Lager Look forward to it 👌
1319354105622560772,2020-10-22 19:05:05,@hadddz @FatBoarWXM Look forward to that mate first and the last round on me 👌
1319351394885926917,2020-10-22 18:54:19,@whosthedaddyiam Wooed back into the god books with a pepperoni pizza👌
1319321270245335041,2020-10-22 16:54:37,@JonnyMorton_ It’s all about being able to bend  here and there without the arse going rip
1319316215341469696,2020-10-22 16:34:32,@Woody292929 Diet starts Monday mate 👌
1319315632144502784,2020-10-22 16:32:13,Last blast with the boys it’s the back kitchen for captain for god knows how long https://t.co/IByioj7wza
1319254469503291393,2020-10-22 12:29:10,@CallumLfc19 Torture mate
1319254068523565057,2020-10-22 12:27:35,Well you canna beat a nice hot flask of tea on the job 👌 https://t.co/1gSDdZsxYJ
1319206221812060160,2020-10-22 09:17:27,@AniseWrexham Having the full works Friday 👌👌👌
1319148351846232064,2020-10-22 05:27:30,@Ny83Ai Bore da bigman
1318946135680126979,2020-10-21 16:03:58,@Carl_Suzy_ @Juststeakmold Be there soon as this lockdown is over pal
1318937213036597250,2020-10-21 15:28:30,@Carl_Suzy_ @Juststeakmold Not been there for a steak yet pal it’s on my list glad you enjoyed it
1318629701305380864,2020-10-20 19:06:34,@gordy_rfc having an Indian Friday
1318624139050188806,2020-10-20 18:44:28,@1GarethWynJones Top man see@you lads soon as
1318623742453493771,2020-10-20 18:42:53,@E55amgSteve Been cutting onions mate
1318621096640393218,2020-10-20 18:32:22,"Having one of those sensible sh💩t nights in on the settee,this vino tinto I picked up from the Portuguese shop is p… https://t.co/QLif4nxPhM"
1318603422392877078,2020-10-20 17:22:09,cheers for the birthday greetings mucho gracias I am indeed having a pilsner or two and a vino Tinto I brought my 4… https://t.co/W6BnpDaWDM
1318424512090771456,2020-10-20 05:31:13,@moodymarty65 @WXM_Lager Cheers Mart glad your enjoying that beer
1318424349020463105,2020-10-20 05:30:34,"RT @moodymarty65: Happy birthday captain from the Davies family ⁦@bootlegger1974⁩ and thanks again to ⁦@WXM_Lager⁩ , my dad would have love…"
1318240989136474115,2020-10-19 17:21:58,"RT @WXM_Lager: The Welsh Government have announced a ‘Firebreak’ Lockdown from Friday, 6pm.

We wish all businesses &amp; everyone all the best…"
1318219455516839937,2020-10-19 15:56:24,@cwmfarmsalami great to see well done all
1318212204013998080,2020-10-19 15:27:35,"RT @cwmfarmsalami: Myself &amp; @bootlegger1974 are so proud, to have the Salami Crisps in the nominees Goody Bag #tastybaby #WhatanHonour !"
1318065576292515840,2020-10-19 05:44:56,@AlShutt @WXM_Lager What you doing with it after mate
1317840673563922438,2020-10-18 14:51:15,@MarcusMib Will look into it mate
1317837620085444615,2020-10-18 14:39:07,@RepStones Kev does a cracker Karen
1317837334247821312,2020-10-18 14:37:59,@FanAdamno1 Big lockdown on its way mate
1317836937558982658,2020-10-18 14:36:24,Waiting for the flamethrower and looking forward to the lamb gunna miss the lads next few weeks but needs must https://t.co/zlcHhhOqJA
1317818655481135105,2020-10-18 13:23:46,@PattMyne More of a hammer tacker than a hammer jack 😂
1317818014495068166,2020-10-18 13:21:13,@claretmaz https://t.co/nmEWapFqbq
1317817631500619776,2020-10-18 13:19:41,@WDFAULTY Ann summers pal
1317814206624894979,2020-10-18 13:06:05,@CP_Heating Little pigs little pigs
1317812812987715586,2020-10-18 13:00:33,@BarryMonaghan8 Just a couple of light ales before lunch
1317810975756648449,2020-10-18 12:53:15,One for the ladies lads https://t.co/HePfHHLoZH
1317751798787170305,2020-10-18 08:58:06,@ya_ma_on_toast_ Bed when takes of the unexpected starts 😂
1317750047111512069,2020-10-18 08:51:08,@AlwynOwen12 Dead on pal how you keeping with being laid up
1317749920506499073,2020-10-18 08:50:38,@lewi0308 Just about mate https://t.co/AOr3rgKhA2
1317748532372213761,2020-10-18 08:45:07,@MrDeVey1 Cash is king 👌
1317748230067752960,2020-10-18 08:43:55,@harry_beardsley Clever that 👋
1317747998164766721,2020-10-18 08:42:59,@MrDeVey1 Make it thirty captain 😂
1317747995996311552,2020-10-18 08:42:59,Enjoy this fine day of rest lads whatever you do today is gunna be good for the soul https://t.co/PbaO3tkRWT
1317687330568888320,2020-10-18 04:41:55,"RT @Cofiarmy: Hogia ni!, 3 boi di trafeilio 4 awr lawr  i @HaverfordwestFC heddiw i watchad gêm drw fence, llawn parch 👏🏻👏🏻😊🔰 #LetFansIn…"
1317452074372784131,2020-10-17 13:07:06,@cwrobinson_ @SalfordDevils Good luck lads 🏉
1317451829966458881,2020-10-17 13:06:07,@woolley3583 Fecker😂😂😂😂
1317450780039839744,2020-10-17 13:01:57,@cwmfarmsalami Good for the soul baby ❤️
1317450528088084487,2020-10-17 13:00:57,"RT @cwmfarmsalami: Well pop pickers! These are just some of the quality you can expect from cwmfarm. These are not just any hampers, these…"
1317422862811136000,2020-10-17 11:11:01,@C13GGR She started after a few dodge splurts mate
1317422737737080833,2020-10-17 11:10:31,@darylgti I too wouldn’t show any sympathy I knew but decided to take it to the wire 😂😂😂
1317422378645917696,2020-10-17 11:09:06,@spuderz92 @Dean94_ She sure is pal
1317421501650448384,2020-10-17 11:05:37,@Dean94_ @spuderz92 Cheers pal she was there quick sharp
1317413038367145991,2020-10-17 10:31:59,Highly recommend Flamethrower Recovery services sstaff extremely friendly and efficient 🔥🔥🔥🔥🔥
1317406136086241282,2020-10-17 10:04:33,@SI8BALL Two quick ones mate 🍺🍺
1317405305664393218,2020-10-17 10:01:15,@MikeyBacon_ That’s what any normal person would do  mate 🔥
1317405094661529600,2020-10-17 10:00:25,@molvalentino It started spluttering one the bypass ffs 😂
1317404181129498627,2020-10-17 09:56:47,School boy error lads hope the flamethrower hurries up ffs https://t.co/k9VnPXv8wE
1317370088987758592,2020-10-17 07:41:19,@rockthekasbah88 Trap 1 captain ?
1317369848419201024,2020-10-17 07:40:22,@1GarethWynJones @HybuCigCymru @WelshLamb_PGI @PGIWelshBeef Bore da look forward to it mate
1317359590590251013,2020-10-17 06:59:36,@moodymarty65 The album cover painted suckh a vivid  picture before listening
1317358346853359616,2020-10-17 06:54:39,@moodymarty65 Stull@scares the shot outta me now Richard burton is 👌👌👌
1317358242150887426,2020-10-17 06:54:14,RT @moodymarty65: Moodymarty’s classic album . “The chances of anything coming from Mars is a million to one they said”  ⁦@bootlegger1974⁩…
1317356151063875584,2020-10-17 06:45:56,@tomowsm1984 I’d be up for that mate Scotland England irelamd amd Wales 🍺🍺🍺🍺🍺
1317072405358125056,2020-10-16 11:58:26,@LordDula White Americano
1317072020425887754,2020-10-16 11:56:54,@Fleky45030974 You too chief https://t.co/eEZscCw841
1317033535341985793,2020-10-16 09:23:58,@whosthedaddyiam Another week at least left in them bud 👌
1317031836435042304,2020-10-16 09:17:13,Hello love I’ve come to do your roof please keep you eyes off my nutsack https://t.co/PWDcsK9ck9
1316979150486491137,2020-10-16 05:47:52,@TatwsTrading @Nortonios Bore da how’s tricks bigman
1316978611035975682,2020-10-16 05:45:43,@RobMcmahon2424 Back kitchen session later pal 👌
1316973690844753926,2020-10-16 05:26:10,@TomWise_ Too true pal I’ve always said works the only problem in life worth having
1316971128041164800,2020-10-16 05:15:59,@TomWise_ Bloody hell https://t.co/tbVfxRnwkQ
1316970674091601920,2020-10-16 05:14:11,@wrexhamjas Can then bed pal ?
1316970492356677638,2020-10-16 05:13:28,@T0ny_Th3_T1ger Have a good one Tiger
1316970137216602115,2020-10-16 05:12:03,"@TomWise_ I worked in a place Inused to call TENKO 4 on 4 off 12 hrs days/nights ,Iwas alway baggy ,far too long fo… https://t.co/rwhUIC3MpP"
1316968774101327876,2020-10-16 05:06:38,Let’s get this one out the way lads it’s the best day of the working week the one where we can all say ‘duck dis shot’ 🍺🍺🍺
1316810266475204610,2020-10-15 18:36:47,@WXM_Lager making room in the fridge as we speak👌
1316810062166462464,2020-10-15 18:35:58,"RT @WXM_Lager: It’s been a frustrating week for us online but our website is now back up &amp; running🍺 https://t.co/aLvYLKzdVM

Behind the sce…"
1316727099370151937,2020-10-15 13:06:18,@eljgales2 @WXM_Lager Top lads ain’t they 👌
1316723447016443910,2020-10-15 12:51:47,@stp_1985 It is indeed 😂
1316653869510914048,2020-10-15 08:15:19,@markieb555_mark Didn’t half used to go down well mate 👌don’t seem to see her about much these days
1316641565369135104,2020-10-15 07:26:25,@mattylfc92 I didn’t give 2 ducks for nothing pal still don’t 😂😂😂
1316641273198055435,2020-10-15 07:25:16,@box_wreck Bore da chief
1316640177557843969,2020-10-15 07:20:54,Pooped up on my memory’s 7 years ago 😂😂😂😂 https://t.co/nHxgNGyuNe
1316628147916492800,2020-10-15 06:33:06,@dezroberts1 @ROUNDTHEBEND__ Sorry it s that bloody all bran  that I for breakfast mate
1316481766115475459,2020-10-14 20:51:26,@jjdwales Keep going mate tough times I’ll be sure to meet you for a few when we allowed next mate 🍺
1316472564923990018,2020-10-14 20:14:53,@manni_rl 👋👋👋
1316472289723060225,2020-10-14 20:13:47,@Boro_Rich Sorry to hear that mate one dooor shuts another will open soon enough keep chipping away pal
1316446824237019140,2020-10-14 18:32:35,@Gers89_ Anything pal Jesus wept it’s unreal hope your well we have the mother of sessions next year pal
1316441095719522309,2020-10-14 18:09:50,@ArchaeoWill I might just do that mate 👌👌👌
1316440276534276097,2020-10-14 18:06:34,@AndrewForbes3 Did it in@defo gunna have a wee one with the match 🍷
1316439993745911809,2020-10-14 18:05:27,@_JakeC91 😂😂😂
1316439612500434944,2020-10-14 18:03:56,@georgatutkwengo No more pal
1316439522004082689,2020-10-14 18:03:34,@Adam_M_84 I’m thinking of pouring a nice vino tinto for the match mate
1316437239778418689,2020-10-14 17:54:30,Surely there’s some good news out there to put on the news it’s  no good for anyone’s morale watching it ffs
1316359561801011200,2020-10-14 12:45:50,RT @cwmfarmsalami: Lovely to see a @bootlegger1974 hamper going out this morning for a special birthday. Another one the weekend for a 40th…
1316094599568461824,2020-10-13 19:12:59,@lufc_bishop 😂😂😂😂😂😂
1316085178838798336,2020-10-13 18:35:32,@pjjennings9 I’d be livid if I checked in after you 😂😂😂
1316084952551825408,2020-10-13 18:34:39,@r77ulr A genius invention that pal  save me ffffing and blinding 😂
1316083323987546112,2020-10-13 18:28:10,"If there’s one thing that peeves me off it’s the mysterious disappearance of a telly remote,I’m going to have to st… https://t.co/epQYmhWQIr"
1315993537557786624,2020-10-13 12:31:23,@craig_jones_23 @Juststeakmold how was the steak pal still not been there yet its on the list soon for sure?
1315721076148776960,2020-10-12 18:28:44,RT @ArfonJ: At this moment in time being in a football stadium in the open air and wearing a mask when moving around and 1 metre + social d…
1315713768907845632,2020-10-12 17:59:41,@cwmfarmsalami @WXM_Lager @SheilaMColeman 😂😂😂😂😂
1315686678267392001,2020-10-12 16:12:03,@bradwain @FatBoarWXM 👌👌👌👌👌
1315584101206949891,2020-10-12 09:24:26,RT @WXM_Lager: And now for the swap over to @bootlegger1974 Pilsner... 🍺 https://t.co/OJTfN9iV6p
1315318226637803521,2020-10-11 15:47:57,@VancityReynolds baaaaby!!! https://t.co/l0ZqpTWJ8V
1315277552458649601,2020-10-11 13:06:19,"Well it’s about to get tasty baby treating flamethower to the full world ,halloumi fries and sticky sausage for cap… https://t.co/GCdSZEAKFs"
1315268956857475072,2020-10-11 12:32:10,@ratemyplatenow Well my spidey senses are telling me That the sun never shines at Mr B’s place https://t.co/tmON5STOS4
1315218636328636416,2020-10-11 09:12:13,RT @cwmfarmsalami: Don't forget to follow me and re-tweet for a chance to win one of the Captain's Aprons for Christmas. Limited Edition Ap…
1315154066306142209,2020-10-11 04:55:38,@Liam_Smithh I took the knock too early going to bed earlier than George and Mildred of late 😂
1315143703506366464,2020-10-11 04:14:27,You’d swear there was a cuckoo outside my bedroom cuckooo cuckoo every bar steward day at 5 poxy am 💤
1314987090262794245,2020-10-10 17:52:08,@jofmar1 eating prawn crackers on the settee mate
1314953104287313920,2020-10-10 15:37:05,@RupertMoon @cwmfarmsalami Topman Rupert ❤️
1314934468956872704,2020-10-10 14:23:02,@richymoyes @TAH2K9 just shy of 20 years of hate pal 😀
1314931242215841795,2020-10-10 14:10:13,@KyleGatfield97 Wait till you see the nutsack captain
1314930378184982528,2020-10-10 14:06:47,Keep them sweet lads 👌 https://t.co/1i534WwzpY
1314927813707935747,2020-10-10 13:56:35,@lloyddl2010 @Wrexham_AFC @WXM_Lager Need it pal when your home for Christmas we will scratch each other’s balls for six 🏏🍺🍺🍺🍺🍺🍺🍺🍺🍺
1314922811681636354,2020-10-10 13:36:43,@Oscarmeg @Luke91Webb I get ripped for it mate but enjoy a few sociable light ales
1314922241709277186,2020-10-10 13:34:27,@T_Melvo Monday bud
1314906484011143170,2020-10-10 12:31:50,@jjdwales I need that foot sometimes mate 😂
1314900238566600704,2020-10-10 12:07:01,@cwmfarmsalami @jeff_parrot 😂😂😂
1314899480634896384,2020-10-10 12:04:00,@DANGERUS_DAVEY It’s desperate times mate we will all be the same soon a shame as my local keeps to the rules
1314897376516222977,2020-10-10 11:55:38,I’m happy but woe betide me if I’m not ready for quarter to three baby 🔥the message is clear there will be no lift 😂 https://t.co/Lh76A8SXDV
1314896668358213639,2020-10-10 11:52:49,@cwmfarmsalami @jeff_parrot You been drinking 😂😂😂
1314876881976668160,2020-10-10 10:34:12,@DargeyBoy Shes up at the villa  mate shut the site site down so can’t get at it for while
1314860543904231424,2020-10-10 09:29:17,@wicker1971 You too mate
1314840253442797569,2020-10-10 08:08:39,@Bighpr1972 Thanks for sharing that enjoyed it mate
1314840067291181057,2020-10-10 08:07:55,RT @SmithMatthew_: I wrote a song called 'Imperfect Day' and it was written from the viewpoint of someone who is suffering mentally and is…
1314840017626443776,2020-10-10 08:07:43,@SmithMatthew_ Loved that mate
1314833873860268032,2020-10-10 07:43:18,@TopRedNick It’s up at the villa mate
1314833729412575232,2020-10-10 07:42:44,@AJLEEDS1 A bought it at one of their gigs mate
1314833521815564288,2020-10-10 07:41:54,@craig_willz Yes I remember you had your son with you pal Order for delivery off Wrexham lager site pal
1314829229914292225,2020-10-10 07:24:51,@liam_swain Brave words bigman love you ❤️
1314825227868819456,2020-10-10 07:08:57,@kcdub123 If you can’t be good don’t be bad pal have a blinder 🍺🍺🍺
1314823232042696704,2020-10-10 07:01:01,@RobMcmahon2424 Exactly pal keep the positive thoughts going 👌
1314822440271446017,2020-10-10 06:57:52,@lukefh_ @moodymarty65 Thanks pal
1314820362669109248,2020-10-10 06:49:37,@moodymarty65 Love you moody mart 😂😂😂
1314818521466105856,2020-10-10 06:42:18,World mental health day if you can do one thing today lads speak to someone and ask them how they are doing tough t… https://t.co/fnnRxTjh73
1314811129223405568,2020-10-10 06:12:55,@diawl99 @TheBeerHawk Asked them mate they not interested
1314808224030306304,2020-10-10 06:01:23,@Ny83Ai Work hard play hard bigman ❤️
1314807266604994560,2020-10-10 05:57:34,@PaulBurns1879 Ok pal it’s a deal baby 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿
1314806896847708160,2020-10-10 05:56:06,@T0ny_Th3_T1ger @welshy1000 Wayne was once one of the area’s youngest landlords he’s now one of the most establishe… https://t.co/JEUsyBE5gv
1314801999637082112,2020-10-10 05:36:39,@welshy1000 😂😂😂😂 the football provides so many memories pal miss the Craic pal
1314801687312433152,2020-10-10 05:35:24,@1GarethWynJones @virginia_inn @WXM_Lager Totally agree Pubs are hanging by a thread they are the only place some p… https://t.co/i9CKQtsMz9
1314800515323179008,2020-10-10 05:30:45,@welshy1000 Great pic Was this at that posh spoons in Harrogate mate ?
1314800299526193152,2020-10-10 05:29:53,@1GarethWynJones @virginia_inn @WXM_Lager This stuff driving me crackers now  mate
1314798043372433408,2020-10-10 05:20:55,@1GarethWynJones Bet you’ll  cal  @virginia_inn  at some point pall
1314797856495210496,2020-10-10 05:20:11,@rammers77 I’l be drinking with the lamdlord@of the local early doors mate
1314797604597903360,2020-10-10 05:19:11,@Darealwerswally Lockdown pal site is closed doubt we get there again this year gutted paid a lot of@money this yea… https://t.co/eiDGp9tE0g
1314796116299440129,2020-10-10 05:13:16,@AlexBish7 Asked  @TheBeerHawk  mate they not interested
1314794384282529792,2020-10-10 05:06:23,@moodymarty65 Testing the damsel to lunch @FatBoarWXM  tomoz mate
1314791411405991938,2020-10-10 04:54:34,@T0ny_Th3_T1ger Food drink amd football pal
1314790924556341248,2020-10-10 04:52:38,@moodymarty65 I’ll take am early beer as did not bother yesterday the. Listen to the wrexham@game
1314790543692632064,2020-10-10 04:51:07,@Odhran_Okane7 Gunna call for a couple of early pints then get the footy on  pal
1314789641422282753,2020-10-10 04:47:32,Bore da it’s great waking at the crack of dawn day in day out 👌
1314648584567091205,2020-10-09 19:27:02,@AlwynOwen12 Hope your coping pal
1314630345099272194,2020-10-09 18:14:33,@T0ny_Th3_T1ger Have a good weekend bigman 👌
1314626344530083840,2020-10-09 17:58:39,Keep the fire burning lads keep tight with ya family https://t.co/N3F6VmdpEu
1314532916979003395,2020-10-09 11:47:24,@_SReid Looking forward t a few pal
1314488628182224897,2020-10-09 08:51:25,@GezRogers @WXM_Lager All the best enjoy mate
1314488364326965248,2020-10-09 08:50:22,@cbrown_1985 They will never be as bad as they were in lanzarote
1314482034664968192,2020-10-09 08:25:13,@scottavfc8 only one trap at sainbury and that's trap 1 mate 😀
1314468536845205507,2020-10-09 07:31:35,@FPit1984 It’s getting that way here mate 🏴󠁧󠁢󠁷󠁬󠁳󠁿it’s sad to see but hopefully won’t be for too long
1314466948852387841,2020-10-09 07:25:16,@FPit1984 Tried it at a pals superb drink always outta stock when I look
1314466759680962560,2020-10-09 07:24:31,@Goosepower Enjoy ours is shut for at least another  two weeks
1314466448354484224,2020-10-09 07:23:17,@FPit1984 Yes fridge is full amd a moretti on. Chill in@the blade
1314466225188229120,2020-10-09 07:22:24,@Goosepower Three o clock at the latest mate
1314466072578469890,2020-10-09 07:21:47,@ryangibbo31 There’s always a spare ofboxers and shorts behind the seat mate
1314461935547580416,2020-10-09 07:05:21,I wonder which trap I’ll end up in today lads 😂 https://t.co/Xs0dGpvc01
1314456310147149824,2020-10-09 06:43:00,@DirtyLeeds5 @Ny83Ai I’l sort the bigman out when I see him crying 😂
1314448813600526336,2020-10-09 06:13:13,@JasonJskelly Always get a whiff on the bypass pal
1314443653742555136,2020-10-09 05:52:42,@GarrySummerson1 Sure will mate held@back all week
1314437995332861958,2020-10-09 05:30:13,@paul_earls Now that looks good
1314432892936880129,2020-10-09 05:09:57,@TatwsTrading How’s tricks pal
1314423606458421254,2020-10-09 04:33:03,@browny159 The whole word needs to see this cretins face when found
1314423373942984704,2020-10-09 04:32:07,RT @browny159: If any one follows me from the Wrexham area please retweet. Whoever was driving this car needs to be caught! https://t.co/sM…
1314419101373206529,2020-10-09 04:15:09,@Renegade_Vibes Afraid not site is closed we in lockdown
1314417135020539904,2020-10-09 04:07:20,"@coreyburke98 You better believe it pal ,I’ve laid low all week so looking forward to a few scoops"
1314416355043573760,2020-10-09 04:04:14,"Bore da first thing I did when I woke up was open the windows ,it smells like a landfill site in this bedroom ,don’… https://t.co/9V3og1U37S"
1314263139068841985,2020-10-08 17:55:24,@Ny83Ai Doing well bigman 👌👌👌
1314122420022923264,2020-10-08 08:36:14,@T0ny_Th3_T1ger I’ve been I’m bed early since Sunday goosed pal
1314113732591656960,2020-10-08 08:01:43,@steevi1da @cwmfarmsalami Poet amd you know it 👌
1314113264251535361,2020-10-08 07:59:51,@peoffrey @Lord_Sugar The centre of any community pal been outta work over the years wasn’t the job centres I found… https://t.co/PwxMxQfCQE
1314102472861011969,2020-10-08 07:16:59,@Roofershound Aarrrhhh for ducks sake ducking sick of dis shot 😂
1314093713908551680,2020-10-08 06:42:10,@Roofershound Yes mate a shot load of 2 and a half inch batteners 😂
1314090757901422592,2020-10-08 06:30:25,@gegenpresser21 I haven’t had much chance to@sit at the okde patio doors of late inwill@indeed have an hour later
1314090471791169536,2020-10-08 06:29:17,@Lord_Sugar The industry is in its arse it’s almost like they are forcing the pubs restaurants to close them selfs
1314090084279488517,2020-10-08 06:27:45,Bore da first task of the day is to clean the back of my van out  and swear  that I’ll never let it get so bad agai… https://t.co/cNRqOV64Qz
1314084368151965698,2020-10-08 06:05:02,"RT @cwmfarmsalami: ""New Competition Alert"" looking for a Salami Rap !!! Key words ""Salami Queen, Hampers, Christmas, bootlegger, orders, se…"
